A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,XR l,3.44,,,,0.095,3,3.25E-6,12
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,XR ka2,25.044,,,,0.297,9,7.45E-5,21
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,XR ka1,25.271,,,,0.550,15,1.39E-4,4
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,XR kb3,28.444,,,,0.0500,13,1.42E-5,4
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,XR kb1,28.486,,,,0.096,3,2.74E-5,8
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,XR kb2,29.111,,,,0.0264,7,7.68E-6,21
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,99.73,4,,,0.024,3,2.4E-5,3
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,124.65,5,,,0.0102,17,1.27E-5,21
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,138.29,2,,,3.70,9,0.00511,13
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,163.40,10,,,0.0153,17,2.5E-5,3
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,165.72,10,,,0.0136,17,2.2E-5,3
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,244.98,5,,,0.033,3,8.1E-5,6
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,263.03,3,,,0.126,4,3.30E-4,12
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,271.96,4,,,0.038,3,1.04E-4,9
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,278.62,2,,,0.130,4,3.61E-4,10
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,303.73,4,,,0.120,6,3.66E-4,18
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,355.40,2,,,0.730,11,0.00259,4
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,395.64,16,,,0.0068,21,2.7E-5,8
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,410.23,4,,,0.060,3,2.47E-4,11
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,416.90,2,,,27.2,4,0.1135,15
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,435.18,6,,,0.023,3,1.00E-4,11
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,463.21,2,,,0.725,11,0.00336,5
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,517.23,10,,,0.0127,17,6.6E-5,9
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,535.03,5,,,0.034,3,1.81E-4,14
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,567.55,6,,,0.054,4,3.08E-4,24
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,655.17,2,,,0.123,3,8.06E-4,18
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,679.85,8,,,0.020,3,1.38E-4,23
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,688.93,2,,,0.166,4,0.00115,3
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,705.97,2,,,0.160,3,0.001131,21
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,730.7,3,,,0.07,3,5.0E-4,19
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,779.12,22,,,0.247,5,0.00192,4
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,818.68,2,,,12.13,14,0.0993,12
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,830.68,10,,,0.029,5,2.4E-4,4
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,931.83,4,,,0.090,4,8.4E-4,4
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,972.60,2,,,0.496,7,0.00482,7
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,1072.50,20,,,0.016,5,1.7E-4,5
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,1097.28,2,,,58.5,8,0.642,9
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,1235.49,3,,,0.005,3,6.E-5,3
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,1293.56,2,,,84.8,12,1.097,15
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,1356.36,23,,,0.0079,11,1.07E-4,15
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,1507.59,2,,,9.92,13,0.1496,19
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,1752.50,2,,,2.36,3,0.0413,6
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,1803.43,23,,,0.0089,17,1.6E-4,3
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,2112.29,2,,,15.09,22,0.319,5
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,2225.39,3,,,0.0466,18,0.00104,4
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,g,,2265.69,21,,,0.0031,5,6.9E-5,12
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,Auger L,2.95,,,,1.183,17,3.49E-5,5
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,Auger K,21.0,,,,0.169,5,3.54E-5,12
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE K,70.53,4,,,0.028,3,1.95E-5,21
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE L,95.27,4,,,0.0085,9,8.1E-6,9
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE M,98.85,4,,,0.00173,19,1.71E-6,19
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE N,99.59,4,,,3.1E-4,3,3.0E-7,3
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE O,99.73,4,,,1.33E-5,14,1.33E-8,14
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE K,109.090,20,,,0.728,18,7.95E-4,20
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE L,133.825,20,,,0.0924,23,1.24E-4,3
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE M,137.406,20,,,0.0181,4,2.48E-5,6
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE K,326.200,20,,,0.01270,19,4.14E-5,6
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE L,350.935,20,,,0.00186,3,6.53E-6,10
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE M,354.516,20,,,3.65E-4,5,1.294E-6,19
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE K,387.700,20,,,0.291,4,0.001129,15
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE L,412.435,20,,,0.0408,5,1.684E-4,22
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE M,416.016,20,,,0.00817,11,3.40E-5,5
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE K,789.480,20,,,0.0226,4,1.78E-4,3
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE L,814.215,20,,,0.00279,3,2.27E-5,3
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE K,1043.30,20,,,3.1E-5,10,3.3E-7,10
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE L,1068.04,20,,,4.2E-6,13,4.5E-8,14
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE K,1068.080,20,,,0.0532,7,5.69E-4,8
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE L,1092.815,20,,,0.00644,9,7.03E-5,10
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE K,1264.360,20,,,0.0551,8,6.97E-4,10
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE K,1478.390,20,,,0.00476,6,7.04E-5,9
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE K,1723.300,20,,,9.0E-4,19,1.5E-5,3
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE K,1727.87,21,,,0.0034,,5.9E-5,
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,e,CE K,2083.090,20,,,0.0044,6,9.1E-5,13
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,bm,,87.5,13,308,4,0.24,3,2.1E-4,3
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,bm,,104.1,14,359,4,2.82,4,0.00294,6
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,bm,,190.4,15,604,4,10.30,10,0.01961,25
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,bm,,295.6,16,876,4,32.5,3,0.0961,10
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,bm,,351.8,17,1014,4,54.2,6,0.1907,23
116,In,49,67,127.267,6,5+,B-,100,,3278,4,54.29 M 17,3257.4,2488 18,0.266 4,310 3,0,4.13 3,0.0703 13,598 5,0,0,0,0,3400 19,3405 4,0 AP,0 % AP,116Sn,bm av,,309,3,,,100.1,7,0.310,4
