A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,XR l,5.03,,,,11.4,4,5.74E-4,22
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,XR ka2,35.55,,,,22.2,5,0.00788,19
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,XR ka1,36.026,,,,40.0,10,0.0144,4
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,XR kb3,40.653,,,,3.91,9,0.00159,4
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,XR kb1,40.748,,,,7.55,18,0.00308,7
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,XR kb2,41.764,,,,2.44,6,0.00102,3
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,,62.6,4,,,0.029,11,1.8E-5,7
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,,116.3,2,,,0.086,17,1.00E-4,20
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,,126.14,5,,,0.110,23,1.4E-4,3
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,,132.73,5,,,0.18,4,2.3E-4,5
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,,168,1,,,0.014,5,2.4E-5,9
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,,178.5,10,,,0.029,11,5.1E-5,19
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,,194.21,5,,,0.25,4,4.9E-4,9
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,,199.50,5,,,0.55,10,0.00110,19
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,,214.13,6,,,0.072,23,1.5E-4,5
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,,215.31,6,,,0.29,6,6.2E-4,12
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,,234,1,,,0.022,8,5.1E-5,19
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,,284.3,7,,,0.038,14,1.1E-4,4
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,,325.76,5,,,2.9,5,0.0095,16
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,,326.9,6,,,0.024,8,8.E-5,3
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,,341.65,5,,,0.41,8,0.0014,3
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,g,,541.0,3,,,0.041,14,2.2E-4,7
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,e,Auger L,4.08,,,,75.0,8,0.00306,3
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,e,CE K,20.6,4,,,0.12,5,2.5E-5,9
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,e,Auger K,29.4,,,,7.3,3,0.00215,10
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,e,CE L,55.8,4,,,0.037,16,2.1E-5,9
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,e,CE M,61.1,4,,,0.008,4,4.9E-6,22
138,Nd,60,78,0.0,,0+,EC,100,,1116,16,5.04 H 9,18144.0,14.3 17,28.5 4,0,0,1.13 7,5.21 11,1064 15,0,0,0,0,1114 15,1116 16,0 AP,0 % AP,138Pr,e,CE N,62.3,4,,,0.0018,8,1.1E-6,5
