A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
151,Er,68,83,0.0,,(7/2-),EC,100,,5366,20,23.5 S 20,23.5,1.64E+3 3,28.0 11,0,8.2E+2 4,18.7 18,3.93 19,2.84E+3 8,0,0,0,0,5.35E+3 9,5366 20,0 AP,0 % AP,151Ho,g,XR l,6.72,,,,12.4,8,8.3E-4,6
151,Er,68,83,0.0,,(7/2-),EC,100,,5366,20,23.5 S 20,23.5,1.64E+3 3,28.0 11,0,8.2E+2 4,18.7 18,3.93 19,2.84E+3 8,0,0,0,0,5.35E+3 9,5366 20,0 AP,0 % AP,151Ho,g,XR ka2,46.7,,,,16.3,11,0.0076,5
151,Er,68,83,0.0,,(7/2-),EC,100,,5366,20,23.5 S 20,23.5,1.64E+3 3,28.0 11,0,8.2E+2 4,18.7 18,3.93 19,2.84E+3 8,0,0,0,0,5.35E+3 9,5366 20,0 AP,0 % AP,151Ho,g,XR ka1,47.547,,,,28.8,19,0.0137,9
151,Er,68,83,0.0,,(7/2-),EC,100,,5366,20,23.5 S 20,23.5,1.64E+3 3,28.0 11,0,8.2E+2 4,18.7 18,3.93 19,2.84E+3 8,0,0,0,0,5.35E+3 9,5366 20,0 AP,0 % AP,151Ho,g,XR kb3,53.695,,,,3.03,20,0.00163,11
151,Er,68,83,0.0,,(7/2-),EC,100,,5366,20,23.5 S 20,23.5,1.64E+3 3,28.0 11,0,8.2E+2 4,18.7 18,3.93 19,2.84E+3 8,0,0,0,0,5.35E+3 9,5366 20,0 AP,0 % AP,151Ho,g,XR kb1,53.877,,,,5.9,4,0.00316,21
151,Er,68,83,0.0,,(7/2-),EC,100,,5366,20,23.5 S 20,23.5,1.64E+3 3,28.0 11,0,8.2E+2 4,18.7 18,3.93 19,2.84E+3 8,0,0,0,0,5.35E+3 9,5366 20,0 AP,0 % AP,151Ho,g,XR kb2,55.293,,,,1.96,13,0.00108,7
151,Er,68,83,0.0,,(7/2-),EC,100,,5366,20,23.5 S 20,23.5,1.64E+3 3,28.0 11,0,8.2E+2 4,18.7 18,3.93 19,2.84E+3 8,0,0,0,0,5.35E+3 9,5366 20,0 AP,0 % AP,151Ho,g,,100.1,1,,,8.9,17,0.0089,17
151,Er,68,83,0.0,,(7/2-),EC,100,,5366,20,23.5 S 20,23.5,1.64E+3 3,28.0 11,0,8.2E+2 4,18.7 18,3.93 19,2.84E+3 8,0,0,0,0,5.35E+3 9,5366 20,0 AP,0 % AP,151Ho,g,,230.7,2,,,1.05,13,0.0024,3
151,Er,68,83,0.0,,(7/2-),EC,100,,5366,20,23.5 S 20,23.5,1.64E+3 3,28.0 11,0,8.2E+2 4,18.7 18,3.93 19,2.84E+3 8,0,0,0,0,5.35E+3 9,5366 20,0 AP,0 % AP,151Ho,g,,256.5,1,,,17.1,17,0.044,4
151,Er,68,83,0.0,,(7/2-),EC,100,,5366,20,23.5 S 20,23.5,1.64E+3 3,28.0 11,0,8.2E+2 4,18.7 18,3.93 19,2.84E+3 8,0,0,0,0,5.35E+3 9,5366 20,0 AP,0 % AP,151Ho,g,,302.4,2,,,2.13,17,0.0064,5
151,Er,68,83,0.0,,(7/2-),EC,100,,5366,20,23.5 S 20,23.5,1.64E+3 3,28.0 11,0,8.2E+2 4,18.7 18,3.93 19,2.84E+3 8,0,0,0,0,5.35E+3 9,5366 20,0 AP,0 % AP,151Ho,g,,455.0,2,,,1.90,14,0.0087,6
151,Er,68,83,0.0,,(7/2-),EC,100,,5366,20,23.5 S 20,23.5,1.64E+3 3,28.0 11,0,8.2E+2 4,18.7 18,3.93 19,2.84E+3 8,0,0,0,0,5.35E+3 9,5366 20,0 AP,0 % AP,151Ho,g,,462.0,2,,,1.61,14,0.0074,6
151,Er,68,83,0.0,,(7/2-),EC,100,,5366,20,23.5 S 20,23.5,1.64E+3 3,28.0 11,0,8.2E+2 4,18.7 18,3.93 19,2.84E+3 8,0,0,0,0,5.35E+3 9,5366 20,0 AP,0 % AP,151Ho,g,Annihil.,511.0,,,,108,5,,
151,Er,68,83,0.0,,(7/2-),EC,100,,5366,20,23.5 S 20,23.5,1.64E+3 3,28.0 11,0,8.2E+2 4,18.7 18,3.93 19,2.84E+3 8,0,0,0,0,5.35E+3 9,5366 20,0 AP,0 % AP,151Ho,g,,537.0,2,,,1.7,5,0.009,3
151,Er,68,83,0.0,,(7/2-),EC,100,,5366,20,23.5 S 20,23.5,1.64E+3 3,28.0 11,0,8.2E+2 4,18.7 18,3.93 19,2.84E+3 8,0,0,0,0,5.35E+3 9,5366 20,0 AP,0 % AP,151Ho,g,,553.0,1,,,5.6,5,0.031,3
151,Er,68,83,0.0,,(7/2-),EC,100,,5366,20,23.5 S 20,23.5,1.64E+3 3,28.0 11,0,8.2E+2 4,18.7 18,3.93 19,2.84E+3 8,0,0,0,0,5.35E+3 9,5366 20,0 AP,0 % AP,151Ho,g,,558.8,1,,,4.1,4,0.0231,23
151,Er,68,83,0.0,,(7/2-),EC,100,,5366,20,23.5 S 20,23.5,1.64E+3 3,28.0 11,0,8.2E+2 4,18.7 18,3.93 19,2.84E+3 8,0,0,0,0,5.35E+3 9,5366 20,0 AP,0 % AP,151Ho,g,,638.3,1,,,32.8,,0.209,
151,Er,68,83,0.0,,(7/2-),EC,100,,5366,20,23.5 S 20,23.5,1.64E+3 3,28.0 11,0,8.2E+2 4,18.7 18,3.93 19,2.84E+3 8,0,0,0,0,5.35E+3 9,5366 20,0 AP,0 % AP,151Ho,g,,641.5,1,,,5.6,7,0.036,4
151,Er,68,83,0.0,,(7/2-),EC,100,,5366,20,23.5 S 20,23.5,1.64E+3 3,28.0 11,0,8.2E+2 4,18.7 18,3.93 19,2.84E+3 8,0,0,0,0,5.35E+3 9,5366 20,0 AP,0 % AP,151Ho,g,,667.2,1,,,16.7,11,0.112,7
