A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
96,Rh,45,51,52.0,1,3+,EC,40,5,6393,10,1.51 M 2,90.6,1.27E+3 5,0.69 4,0,5.6E+2 8,0.559 22,0.264 14,8.6E+2 9,0,0,0,0,2.69E+3 13,2.6E+3 3,0 AP,0 % AP,96Ru,g,XR l,2.56,,,,0.223,16,5.7E-6,4
96,Rh,45,51,52.0,1,3+,EC,40,5,6393,10,1.51 M 2,90.6,1.27E+3 5,0.69 4,0,5.6E+2 8,0.559 22,0.264 14,8.6E+2 9,0,0,0,0,2.69E+3 13,2.6E+3 3,0 AP,0 % AP,96Ru,g,XR ka2,19.15,,,,1.02,8,1.95E-4,16
96,Rh,45,51,52.0,1,3+,EC,40,5,6393,10,1.51 M 2,90.6,1.27E+3 5,0.69 4,0,5.6E+2 8,0.559 22,0.264 14,8.6E+2 9,0,0,0,0,2.69E+3 13,2.6E+3 3,0 AP,0 % AP,96Ru,g,XR ka1,19.279,,,,1.93,16,3.7E-4,3
96,Rh,45,51,52.0,1,3+,EC,40,5,6393,10,1.51 M 2,90.6,1.27E+3 5,0.69 4,0,5.6E+2 8,0.559 22,0.264 14,8.6E+2 9,0,0,0,0,2.69E+3 13,2.6E+3 3,0 AP,0 % AP,96Ru,g,XR kb3,21.634,,,,0.158,13,3.4E-5,3
96,Rh,45,51,52.0,1,3+,EC,40,5,6393,10,1.51 M 2,90.6,1.27E+3 5,0.69 4,0,5.6E+2 8,0.559 22,0.264 14,8.6E+2 9,0,0,0,0,2.69E+3 13,2.6E+3 3,0 AP,0 % AP,96Ru,g,XR kb1,21.657,,,,0.31,3,6.6E-5,5
96,Rh,45,51,52.0,1,3+,EC,40,5,6393,10,1.51 M 2,90.6,1.27E+3 5,0.69 4,0,5.6E+2 8,0.559 22,0.264 14,8.6E+2 9,0,0,0,0,2.69E+3 13,2.6E+3 3,0 AP,0 % AP,96Ru,g,XR kb2,22.074,,,,0.072,6,1.59E-5,13
96,Rh,45,51,52.0,1,3+,EC,40,5,6393,10,1.51 M 2,90.6,1.27E+3 5,0.69 4,0,5.6E+2 8,0.559 22,0.264 14,8.6E+2 9,0,0,0,0,2.69E+3 13,2.6E+3 3,0 AP,0 % AP,96Ru,g,,455.9,2,,,0.100,17,4.6E-4,8
96,Rh,45,51,52.0,1,3+,EC,40,5,6393,10,1.51 M 2,90.6,1.27E+3 5,0.69 4,0,5.6E+2 8,0.559 22,0.264 14,8.6E+2 9,0,0,0,0,2.69E+3 13,2.6E+3 3,0 AP,0 % AP,96Ru,g,,471.4,5,,,0.39,16,0.0018,8
96,Rh,45,51,52.0,1,3+,EC,40,5,6393,10,1.51 M 2,90.6,1.27E+3 5,0.69 4,0,5.6E+2 8,0.559 22,0.264 14,8.6E+2 9,0,0,0,0,2.69E+3 13,2.6E+3 3,0 AP,0 % AP,96Ru,g,Annihil.,511.0,,,,74,8,,
96,Rh,45,51,52.0,1,3+,EC,40,5,6393,10,1.51 M 2,90.6,1.27E+3 5,0.69 4,0,5.6E+2 8,0.559 22,0.264 14,8.6E+2 9,0,0,0,0,2.69E+3 13,2.6E+3 3,0 AP,0 % AP,96Ru,g,,533.7,3,,,0.077,22,4.1E-4,11
