A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
63,Zn,30,33,0,,3/2-,EC,100,,3366.5,16,38.47 M 5,2308.2,1096 10,0.229 7,0,920 8,0,0.330 4,1347 10,0,0,0,0,3363 16,3366.5 16,0 AP,0 % AP,63Cu,g,XR l,0.93,,,,0.091,4,8.4E-7,4
63,Zn,30,33,0,,3/2-,EC,100,,3366.5,16,38.47 M 5,2308.2,1096 10,0.229 7,0,920 8,0,0.330 4,1347 10,0,0,0,0,3363 16,3366.5 16,0 AP,0 % AP,63Cu,g,XR ka2,8.028,,,,0.85,4,6.8E-5,3
63,Zn,30,33,0,,3/2-,EC,100,,3366.5,16,38.47 M 5,2308.2,1096 10,0.229 7,0,920 8,0,0.330 4,1347 10,0,0,0,0,3363 16,3366.5 16,0 AP,0 % AP,63Cu,g,XR ka1,8.048,,,,1.66,8,1.34E-4,6
63,Zn,30,33,0,,3/2-,EC,100,,3366.5,16,38.47 M 5,2308.2,1096 10,0.229 7,0,920 8,0,0.330 4,1347 10,0,0,0,0,3363 16,3366.5 16,0 AP,0 % AP,63Cu,g,XR kb1,8.905,,,,0.198,9,1.76E-5,8
63,Zn,30,33,0,,3/2-,EC,100,,3366.5,16,38.47 M 5,2308.2,1096 10,0.229 7,0,920 8,0,0.330 4,1347 10,0,0,0,0,3363 16,3366.5 16,0 AP,0 % AP,63Cu,g,XR kb3,8.905,,,,0.101,5,9.0E-6,4
63,Zn,30,33,0,,3/2-,EC,100,,3366.5,16,38.47 M 5,2308.2,1096 10,0.229 7,0,920 8,0,0.330 4,1347 10,0,0,0,0,3363 16,3366.5 16,0 AP,0 % AP,63Cu,g,,244.3,5,,,0.0053,8,1.30E-5,21
63,Zn,30,33,0,,3/2-,EC,100,,3366.5,16,38.47 M 5,2308.2,1096 10,0.229 7,0,920 8,0,0.330 4,1347 10,0,0,0,0,3363 16,3366.5 16,0 AP,0 % AP,63Cu,g,,365.2,4,,,0.0115,25,4.2E-5,9
63,Zn,30,33,0,,3/2-,EC,100,,3366.5,16,38.47 M 5,2308.2,1096 10,0.229 7,0,920 8,0,0.330 4,1347 10,0,0,0,0,3363 16,3366.5 16,0 AP,0 % AP,63Cu,g,,443.13,20,,,0.016,4,7.3E-5,18
63,Zn,30,33,0,,3/2-,EC,100,,3366.5,16,38.47 M 5,2308.2,1096 10,0.229 7,0,920 8,0,0.330 4,1347 10,0,0,0,0,3363 16,3366.5 16,0 AP,0 % AP,63Cu,g,,449.93,5,,,0.236,19,0.00106,8
63,Zn,30,33,0,,3/2-,EC,100,,3366.5,16,38.47 M 5,2308.2,1096 10,0.229 7,0,920 8,0,0.330 4,1347 10,0,0,0,0,3363 16,3366.5 16,0 AP,0 % AP,63Cu,g,,475.8,9,,,0.006,3,2.7E-5,16
