A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
89,Mo,42,47,387.3,3,(1/2-),IT,100,,,,190 MS 15,0.19,318 10,1.46 3,0,0,32.7 4,0.648 9,0,0,0,0,0,353 10,387.3 3,35 10,8.9 % 25,89Mo,g,XR l,2.29,,,,0.491,13,1.12E-5,3
89,Mo,42,47,387.3,3,(1/2-),IT,100,,,,190 MS 15,0.19,318 10,1.46 3,0,0,32.7 4,0.648 9,0,0,0,0,0,353 10,387.3 3,35 10,8.9 % 25,89Mo,g,XR ka2,17.374,,,,2.38,7,4.14E-4,13
89,Mo,42,47,387.3,3,(1/2-),IT,100,,,,190 MS 15,0.19,318 10,1.46 3,0,0,32.7 4,0.648 9,0,0,0,0,0,353 10,387.3 3,35 10,8.9 % 25,89Mo,g,XR ka1,17.479,,,,4.53,14,7.9E-4,3
89,Mo,42,47,387.3,3,(1/2-),IT,100,,,,190 MS 15,0.19,318 10,1.46 3,0,0,32.7 4,0.648 9,0,0,0,0,0,353 10,387.3 3,35 10,8.9 % 25,89Mo,g,XR kb3,19.59,,,,0.363,12,7.10E-5,23
89,Mo,42,47,387.3,3,(1/2-),IT,100,,,,190 MS 15,0.19,318 10,1.46 3,0,0,32.7 4,0.648 9,0,0,0,0,0,353 10,387.3 3,35 10,8.9 % 25,89Mo,g,XR kb1,19.607,,,,0.703,23,1.38E-4,4
89,Mo,42,47,387.3,3,(1/2-),IT,100,,,,190 MS 15,0.19,318 10,1.46 3,0,0,32.7 4,0.648 9,0,0,0,0,0,353 10,387.3 3,35 10,8.9 % 25,89Mo,g,XR kb2,19.965,,,,0.154,5,3.08E-5,10
89,Mo,42,47,387.3,3,(1/2-),IT,100,,,,190 MS 15,0.19,318 10,1.46 3,0,0,32.7 4,0.648 9,0,0,0,0,0,353 10,387.3 3,35 10,8.9 % 25,89Mo,g,,118.8,2,,,71,8,0.084,10
89,Mo,42,47,387.3,3,(1/2-),IT,100,,,,190 MS 15,0.19,318 10,1.46 3,0,0,32.7 4,0.648 9,0,0,0,0,0,353 10,387.3 3,35 10,8.9 % 25,89Mo,g,,268.5,2,,,87.0,3,0.2336,8
89,Mo,42,47,387.3,3,(1/2-),IT,100,,,,190 MS 15,0.19,318 10,1.46 3,0,0,32.7 4,0.648 9,0,0,0,0,0,353 10,387.3 3,35 10,8.9 % 25,89Mo,e,Auger L,2.27,,,,12.39,16,2.81E-4,4
89,Mo,42,47,387.3,3,(1/2-),IT,100,,,,190 MS 15,0.19,318 10,1.46 3,0,0,32.7 4,0.648 9,0,0,0,0,0,353 10,387.3 3,35 10,8.9 % 25,89Mo,e,Auger K,14.8,,,,2.48,6,3.67E-4,8
89,Mo,42,47,387.3,3,(1/2-),IT,100,,,,190 MS 15,0.19,318 10,1.46 3,0,0,32.7 4,0.648 9,0,0,0,0,0,353 10,387.3 3,35 10,8.9 % 25,89Mo,e,CE K,248.50,20,,,10.63,16,0.0264,4
89,Mo,42,47,387.3,3,(1/2-),IT,100,,,,190 MS 15,0.19,318 10,1.46 3,0,0,32.7 4,0.648 9,0,0,0,0,0,353 10,387.3 3,35 10,8.9 % 25,89Mo,e,CE L,265.63,20,,,1.94,4,0.00515,9
89,Mo,42,47,387.3,3,(1/2-),IT,100,,,,190 MS 15,0.19,318 10,1.46 3,0,0,32.7 4,0.648 9,0,0,0,0,0,353 10,387.3 3,35 10,8.9 % 25,89Mo,e,CE M,268.00,20,,,0.354,5,9.49E-4,14
89,Mo,42,47,387.3,3,(1/2-),IT,100,,,,190 MS 15,0.19,318 10,1.46 3,0,0,32.7 4,0.648 9,0,0,0,0,0,353 10,387.3 3,35 10,8.9 % 25,89Mo,e,CE N,268.44,20,,,0.0505,8,1.357E-4,22
