A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,XR ka1,1.254,,,,8.6E-4,9,1.07E-8,11
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,XR ka2,1.254,,,,4.3E-4,5,5.4E-9,6
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,Annihil.,511.0,,,,199,8,,
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,,775.4,2,,,0.053,8,4.1E-4,6
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,,822.0,6,,,0.021,8,1.7E-4,7
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,,860.2,6,,,0.022,11,1.9E-4,9
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,,996.83,10,,,0.137,7,0.00137,7
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,,1059.78,8,,,0.285,17,0.00302,18
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,,1076.86,4,,,14.8,3,0.160,3
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,,1090.67,10,,,0.140,7,0.00153,8
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,,1274.71,10,,,0.106,6,0.00135,8
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,,1368.625,5,,,96.3,5,1.318,7
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,,1704.8,8,,,0.016,4,2.7E-4,7
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,,1771.92,7,,,0.400,10,0.00709,18
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,,1887.52,20,,,0.056,6,0.00106,11
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,,1899.70,6,,,0.820,20,0.0156,4
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,,1952.38,20,,,0.094,6,0.00184,12
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,,2136.58,15,,,0.168,9,0.00359,19
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,,2381.0,3,,,0.037,10,8.8E-4,24
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,,2428.97,15,,,0.774,18,0.0188,4
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,,2577.4,8,,,0.030,12,8.E-4,3
24,Al,13,11,0,,4+,EC,100,,13884.77,23,2.053 S 4,2.053,9.39E+3 15,1.61E-5 13,0,2.04E+3 13,0.01725 22,4.90E-4 16,2.41E+3 15,0,0,0,0,1.38E+4 3,13884.77 23,0 AP,0 % AP,24Mg,g,,2754.030,14,,,40.6,16,1.12,4
