A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
44,Ar,18,26,0,,0+,B-,100,,3108.2,16,11.87 M 5,712.1999999999999,1908.736,0,6.1E+2 10,0,0,0,9.3E+2 13,0,0,0,0,3.44E+3 17,3108.2 16,-3.4E+2 17,-11 % 5,44K,g,,137.3,3,,,0.132,,1.81E-4,
44,Ar,18,26,0,,0+,B-,100,,3108.2,16,11.87 M 5,712.1999999999999,1908.736,0,6.1E+2 10,0,0,0,9.3E+2 13,0,0,0,0,3.44E+3 17,3108.2 16,-3.4E+2 17,-11 % 5,44K,g,,182.6,1,,,66,,0.121,
44,Ar,18,26,0,,0+,B-,100,,3108.2,16,11.87 M 5,712.1999999999999,1908.736,0,6.1E+2 10,0,0,0,9.3E+2 13,0,0,0,0,3.44E+3 17,3108.2 16,-3.4E+2 17,-11 % 5,44K,g,,382.9,1,,,0.51,,0.0020,
44,Ar,18,26,0,,0+,B-,100,,3108.2,16,11.87 M 5,712.1999999999999,1908.736,0,6.1E+2 10,0,0,0,9.3E+2 13,0,0,0,0,3.44E+3 17,3108.2 16,-3.4E+2 17,-11 % 5,44K,g,,408.1,1,,,4.1,,0.0167,
44,Ar,18,26,0,,0+,B-,100,,3108.2,16,11.87 M 5,712.1999999999999,1908.736,0,6.1E+2 10,0,0,0,9.3E+2 13,0,0,0,0,3.44E+3 17,3108.2 16,-3.4E+2 17,-11 % 5,44K,g,,426.7,1,,,2.6,,0.0113,
44,Ar,18,26,0,,0+,B-,100,,3108.2,16,11.87 M 5,712.1999999999999,1908.736,0,6.1E+2 10,0,0,0,9.3E+2 13,0,0,0,0,3.44E+3 17,3108.2 16,-3.4E+2 17,-11 % 5,44K,g,,519.4,4,,,0.046,,2.4E-4,
44,Ar,18,26,0,,0+,B-,100,,3108.2,16,11.87 M 5,712.1999999999999,1908.736,0,6.1E+2 10,0,0,0,9.3E+2 13,0,0,0,0,3.44E+3 17,3108.2 16,-3.4E+2 17,-11 % 5,44K,g,,531.2,3,,,0.125,,6.7E-4,
44,Ar,18,26,0,,0+,B-,100,,3108.2,16,11.87 M 5,712.1999999999999,1908.736,0,6.1E+2 10,0,0,0,9.3E+2 13,0,0,0,0,3.44E+3 17,3108.2 16,-3.4E+2 17,-11 % 5,44K,g,,693.8,2,,,0.23,,0.00160,
44,Ar,18,26,0,,0+,B-,100,,3108.2,16,11.87 M 5,712.1999999999999,1908.736,0,6.1E+2 10,0,0,0,9.3E+2 13,0,0,0,0,3.44E+3 17,3108.2 16,-3.4E+2 17,-11 % 5,44K,g,,809.1,1,,,2.0,,0.0160,
44,Ar,18,26,0,,0+,B-,100,,3108.2,16,11.87 M 5,712.1999999999999,1908.736,0,6.1E+2 10,0,0,0,9.3E+2 13,0,0,0,0,3.44E+3 17,3108.2 16,-3.4E+2 17,-11 % 5,44K,g,,866.1,10,,,1.63,,0.0141,
44,Ar,18,26,0,,0+,B-,100,,3108.2,16,11.87 M 5,712.1999999999999,1908.736,0,6.1E+2 10,0,0,0,9.3E+2 13,0,0,0,0,3.44E+3 17,3108.2 16,-3.4E+2 17,-11 % 5,44K,g,,894.2,1,,,0.67,,0.0060,
44,Ar,18,26,0,,0+,B-,100,,3108.2,16,11.87 M 5,712.1999999999999,1908.736,0,6.1E+2 10,0,0,0,9.3E+2 13,0,0,0,0,3.44E+3 17,3108.2 16,-3.4E+2 17,-11 % 5,44K,g,,1051.3,1,,,4.0,,0.042,
44,Ar,18,26,0,,0+,B-,100,,3108.2,16,11.87 M 5,712.1999999999999,1908.736,0,6.1E+2 10,0,0,0,9.3E+2 13,0,0,0,0,3.44E+3 17,3108.2 16,-3.4E+2 17,-11 % 5,44K,g,,1076.6,1,,,0.97,,0.0104,
44,Ar,18,26,0,,0+,B-,100,,3108.2,16,11.87 M 5,712.1999999999999,1908.736,0,6.1E+2 10,0,0,0,9.3E+2 13,0,0,0,0,3.44E+3 17,3108.2 16,-3.4E+2 17,-11 % 5,44K,g,,1114.7,1,,,2.2,,0.024,
44,Ar,18,26,0,,0+,B-,100,,3108.2,16,11.87 M 5,712.1999999999999,1908.736,0,6.1E+2 10,0,0,0,9.3E+2 13,0,0,0,0,3.44E+3 17,3108.2 16,-3.4E+2 17,-11 % 5,44K,g,,1276.6,1,,,1.54,,0.020,
44,Ar,18,26,0,,0+,B-,100,,3108.2,16,11.87 M 5,712.1999999999999,1908.736,0,6.1E+2 10,0,0,0,9.3E+2 13,0,0,0,0,3.44E+3 17,3108.2 16,-3.4E+2 17,-11 % 5,44K,g,,1460.0,1,,,2.2,,0.032,
44,Ar,18,26,0,,0+,B-,100,,3108.2,16,11.87 M 5,712.1999999999999,1908.736,0,6.1E+2 10,0,0,0,9.3E+2 13,0,0,0,0,3.44E+3 17,3108.2 16,-3.4E+2 17,-11 % 5,44K,g,,1703.4,1,,,56,,0.96,
44,Ar,18,26,0,,0+,B-,100,,3108.2,16,11.87 M 5,712.1999999999999,1908.736,0,6.1E+2 10,0,0,0,9.3E+2 13,0,0,0,0,3.44E+3 17,3108.2 16,-3.4E+2 17,-11 % 5,44K,g,,1886.1,1,,,31,,0.59,
44,Ar,18,26,0,,0+,B-,100,,3108.2,16,11.87 M 5,712.1999999999999,1908.736,0,6.1E+2 10,0,0,0,9.3E+2 13,0,0,0,0,3.44E+3 17,3108.2 16,-3.4E+2 17,-11 % 5,44K,g,,2143.5,4,,,0.78,,0.0167,
