A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
70,Kr,36,34,0.0,,0+,EC,100,,1.048E+4,SY,40 MS 6,0.04,5.E+2 5,0.005 3,0,2.2E+3 22,0,0.004 3,2.E+3 3,0,0,0,0,5.E+3 3,1.05E+4 10,5.E+3 4,5.E+1 % 3,70Br,g,XR l,1.48,,,,0.0017,16,2.5E-8,23
70,Kr,36,34,0.0,,0+,EC,100,,1.048E+4,SY,40 MS 6,0.04,5.E+2 5,0.005 3,0,2.2E+3 22,0,0.004 3,2.E+3 3,0,0,0,0,5.E+3 3,1.05E+4 10,5.E+3 4,5.E+1 % 3,70Br,g,XR ka2,11.878,,,,0.013,13,1.5E-6,15
70,Kr,36,34,0.0,,0+,EC,100,,1.048E+4,SY,40 MS 6,0.04,5.E+2 5,0.005 3,0,2.2E+3 22,0,0.004 3,2.E+3 3,0,0,0,0,5.E+3 3,1.05E+4 10,5.E+3 4,5.E+1 % 3,70Br,g,XR ka1,11.924,,,,0.024,24,3.E-6,3
70,Kr,36,34,0.0,,0+,EC,100,,1.048E+4,SY,40 MS 6,0.04,5.E+2 5,0.005 3,0,2.2E+3 22,0,0.004 3,2.E+3 3,0,0,0,0,5.E+3 3,1.05E+4 10,5.E+3 4,5.E+1 % 3,70Br,g,XR kb3,13.284,,,,0.0017,17,2.3E-7,23
70,Kr,36,34,0.0,,0+,EC,100,,1.048E+4,SY,40 MS 6,0.04,5.E+2 5,0.005 3,0,2.2E+3 22,0,0.004 3,2.E+3 3,0,0,0,0,5.E+3 3,1.05E+4 10,5.E+3 4,5.E+1 % 3,70Br,g,XR kb1,13.292,,,,0.003,3,4.E-7,4
70,Kr,36,34,0.0,,0+,EC,100,,1.048E+4,SY,40 MS 6,0.04,5.E+2 5,0.005 3,0,2.2E+3 22,0,0.004 3,2.E+3 3,0,0,0,0,5.E+3 3,1.05E+4 10,5.E+3 4,5.E+1 % 3,70Br,g,XR kb2,13.469,,,,3.E-4,3,4.E-8,4
70,Kr,36,34,0.0,,0+,EC,100,,1.048E+4,SY,40 MS 6,0.04,5.E+2 5,0.005 3,0,2.2E+3 22,0,0.004 3,2.E+3 3,0,0,0,0,5.E+3 3,1.05E+4 10,5.E+3 4,5.E+1 % 3,70Br,g,Annihil.,511.0,,,,1.0E+2,10,,
70,Kr,36,34,0.0,,0+,EC,100,,1.048E+4,SY,40 MS 6,0.04,5.E+2 5,0.005 3,0,2.2E+3 22,0,0.004 3,2.E+3 3,0,0,0,0,5.E+3 3,1.05E+4 10,5.E+3 4,5.E+1 % 3,70Br,e,Auger L,1.41,,,,0.09,8,1.2E-6,11
70,Kr,36,34,0.0,,0+,EC,100,,1.048E+4,SY,40 MS 6,0.04,5.E+2 5,0.005 3,0,2.2E+3 22,0,0.004 3,2.E+3 3,0,0,0,0,5.E+3 3,1.05E+4 10,5.E+3 4,5.E+1 % 3,70Br,e,Auger K,10.2,,,,0.03,3,3.E-6,3
70,Kr,36,34,0.0,,0+,EC,100,,1.048E+4,SY,40 MS 6,0.04,5.E+2 5,0.005 3,0,2.2E+3 22,0,0.004 3,2.E+3 3,0,0,0,0,5.E+3 3,1.05E+4 10,5.E+3 4,5.E+1 % 3,70Br,bp,,4501.67,,9.5E+3,10,5.E+1,5,2.2,22
70,Kr,36,34,0.0,,0+,EC,100,,1.048E+4,SY,40 MS 6,0.04,5.E+2 5,0.005 3,0,2.2E+3 22,0,0.004 3,2.E+3 3,0,0,0,0,5.E+3 3,1.05E+4 10,5.E+3 4,5.E+1 % 3,70Br,bp av,,0,AP,,,5.E+1,5,0,AP
