A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,4.02,3,,,33,,0.00133,
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,XR l,11.1,,,,40.5,18,0.00449,20
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,XR ka2,76.863,,,,23.3,8,0.0179,7
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,XR ka1,79.29,,,,38.7,14,0.0307,11
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,XR kb3,89.256,,,,4.68,17,0.00417,15
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,XR kb1,89.807,,,,9.0,3,0.0081,3
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,XR kb2,92.317,,,,3.32,12,0.00306,11
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,163.5,4,,,0.083,24,1.4E-4,4
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,172.7,7,,,0.12,3,2.0E-4,5
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,177.595,17,,,48.6,21,0.086,4
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,205.40,3,,,6.3,3,0.0130,6
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,213.65,15,,,0.36,6,7.7E-4,13
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,236.66,10,,,0.55,5,0.00129,12
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,252.35,12,,,0.79,6,0.00199,15
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,254.5,5,,,0.29,10,7.5E-4,25
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,262.60,12,,,0.38,10,1.0E-3,3
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,294.07,5,,,1.06,6,0.00313,17
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,327.8,5,,,0.29,4,9.6E-4,13
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,333.67,3,,,2.10,12,0.0070,4
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,373.20,15,,,0.45,6,0.00168,22
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,390.3,4,,,0.38,5,0.00149,19
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,395.74,5,,,1.23,9,0.0049,3
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,400.7,4,,,0.30,12,0.0012,5
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,451.40,20,,,0.61,6,0.0027,3
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,485.10,25,,,0.51,3,0.00246,14
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,Annihil.,511.0,,,,5.7,4,,
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,517.055,20,,,6.1,6,0.031,3
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,538.0,3,,,0.38,4,0.00205,21
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,566.24,9,,,0.56,6,0.0032,3
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,574.5,10,,,0.16,3,9.0E-4,17
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,576.50,20,,,0.54,6,0.0031,3
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,605.0,10,,,0.13,3,7.7E-4,18
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,626.63,9,,,0.44,3,0.00275,18
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,631.83,4,,,3.22,14,0.0204,9
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,637.46,9,,,0.52,4,0.00330,25
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,660.040,17,,,89,4,0.59,3
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,669.45,12,,,0.93,24,0.0062,16
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,686.527,20,,,97.60,,0.6701,
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,694.33,4,,,3.75,22,0.0260,16
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,697.94,12,,,1.38,8,0.0096,5
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,710.5,6,,,0.38,5,0.0027,3
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,716.7,10,,,0.130,20,9.3E-4,15
208,At,85,123,0,,6+,EC,99.45,6,4978,26,1.63 H 3,5868.0,2.73E+3 3,68.4 13,0,27.5 19,86.0 16,6.7 3,1.61E+3 5,0,0,0,0,4.53E+3 6,4.95E+3 3,4.2E+2 7,8.5 % 13,208Po,g,,729.5,5,,,0.19,4,0.0014,3
