A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,6.93,4,,,2.73,,1.89E-4,
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,XR l,7.18,,,,46,3,0.00334,19
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,10.45,5,,,0.18,6,1.9E-5,6
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,25.83,2,,,0.045,14,1.2E-5,4
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,37.05,2,,,0.19,7,7.E-5,3
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,XR ka2,49.773,,,,54,3,0.0267,15
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,XR ka1,50.742,,,,94,5,0.047,3
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,XR kb3,57.3,,,,10.1,5,0.0058,3
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,XR kb1,57.505,,,,19.5,11,0.0112,6
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,XR kb2,59.028,,,,6.6,4,0.00387,21
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,62.90,2,,,4.9,8,0.0031,5
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,90.83,6,,,0.018,8,1.7E-5,7
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,98.24,3,,,0.082,9,8.0E-5,9
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,103.32,5,,,0.017,7,1.8E-5,7
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,105.19,2,,,0.59,7,6.2E-4,7
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,106.16,2,,,22.4,13,0.0238,14
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,112.88,4,,,0.0010,10,1.2E-6,12
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,113.32,2,,,55,3,0.062,3
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,116.57,2,,,2.82,13,0.00328,15
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,116.66,3,,,0.043,6,5.0E-5,7
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,131.99,2,,,2.77,14,0.00366,18
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,143.46,2,,,2.10,10,0.00301,15
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,150.40,3,,,0.037,10,5.5E-5,15
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,161.32,8,,,0.035,10,5.6E-5,17
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,169.04,3,,,0.157,16,2.7E-4,3
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,171.75,8,,,0.037,10,6.3E-5,18
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,174.25,7,,,0.013,5,2.2E-5,9
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,176.23,3,,,20.4,,0.0360,
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,177.22,3,,,2.71,15,0.0048,3
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,179.55,5,,,0.045,18,8.E-5,3
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,184.1,2,,,0.014,8,2.6E-5,15
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,209.92,2,,,0.006,4,1.3E-5,9
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,272.1,2,,,0.0027,8,7.2E-6,22
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,280.5,2,,,0.0061,14,1.7E-5,4
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,282.4,2,,,0.0084,17,2.4E-5,5
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,290.86,7,,,0.057,7,1.66E-4,19
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,354.0,4,,,0.0024,12,9.E-6,4
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,379.9,3,,,0.0043,14,1.6E-5,5
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,405.57,8,,,0.0143,21,5.8E-5,9
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,415.4,2,,,0.0041,10,1.7E-5,4
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,441.2,1,,,0.0112,23,5.0E-5,10
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,460.36,9,,,0.027,4,1.22E-4,17
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,,470.65,9,,,0.023,3,1.07E-4,14
167,Yb,70,97,0.0,,5/2-,EC,100,,1954,4,17.5 M 2,1050.0,163 4,98 3,0,1.43 9,62.0 19,13.4 5,1.54E+3 7,0,0,0,0,1.88E+3 7,1954 4,7.E+1 7,4 % 3,167Tm,g,Annihil.,511.0,,,,0.95,6,,
