A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
26,F,9,17,643.4,1,(4+),B-,18,11,18190,80,2.2 MS 1,0.0022,40 22,0,1.7E+2 9,0,0,0,1.8E+2 10,0,0,0,0,3.9E+2 14,3.4E+3 21,3.0E+3 21,9.E+1 % 8,26Ne,g,,1499.1,4,,,2.3,14,0.034,21
26,F,9,17,643.4,1,(4+),B-,18,11,18190,80,2.2 MS 1,0.0022,40 22,0,1.7E+2 9,0,0,0,1.8E+2 10,0,0,0,0,3.9E+2 14,3.4E+3 21,3.0E+3 21,9.E+1 % 8,26Ne,g,,1843.4,8,,,0.30,21,0.006,4
26,F,9,17,643.4,1,(4+),B-,18,11,18190,80,2.2 MS 1,0.0022,40 22,0,1.7E+2 9,0,0,0,1.8E+2 10,0,0,0,0,3.9E+2 14,3.4E+3 21,3.0E+3 21,9.E+1 % 8,26Ne,bm,,6474,40,1.347E+4,8,0.30,21,0.019,14
26,F,9,17,643.4,1,(4+),B-,18,11,18190,80,2.2 MS 1,0.0022,40 22,0,1.7E+2 9,0,0,0,1.8E+2 10,0,0,0,0,3.9E+2 14,3.4E+3 21,3.0E+3 21,9.E+1 % 8,26Ne,bm,,7385,40,1.532E+4,8,2.0,12,0.15,9
26,F,9,17,643.4,1,(4+),B-,18,11,18190,80,2.2 MS 1,0.0022,40 22,0,1.7E+2 9,0,0,0,1.8E+2 10,0,0,0,0,3.9E+2 14,3.4E+3 21,3.0E+3 21,9.E+1 % 8,26Ne,bm av,,7.E+3,6,,,2.3,13,0.17,16
