A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
99,Y,39,60,0,,(5/2+),B-,100,,6971,12,1.484 S 7,1.484,1.02E+3 3,1.22 6,2.77E+3 20,0,11.3 6,0.61 3,3.38E+3 24,0,0,0,0,7.2E+3 3,6971 12,0 AP,0 % AP,99Zr,g,XR l,2.04,,,,0.39,3,8.0E-6,5
99,Y,39,60,0,,(5/2+),B-,100,,6971,12,1.484 S 7,1.484,1.02E+3 3,1.22 6,2.77E+3 20,0,11.3 6,0.61 3,3.38E+3 24,0,0,0,0,7.2E+3 3,6971 12,0 AP,0 % AP,99Zr,g,XR ka2,15.691,,,,2.21,16,3.47E-4,25
99,Y,39,60,0,,(5/2+),B-,100,,6971,12,1.484 S 7,1.484,1.02E+3 3,1.22 6,2.77E+3 20,0,11.3 6,0.61 3,3.38E+3 24,0,0,0,0,7.2E+3 3,6971 12,0 AP,0 % AP,99Zr,g,XR ka1,15.775,,,,4.2,3,6.7E-4,5
99,Y,39,60,0,,(5/2+),B-,100,,6971,12,1.484 S 7,1.484,1.02E+3 3,1.22 6,2.77E+3 20,0,11.3 6,0.61 3,3.38E+3 24,0,0,0,0,7.2E+3 3,6971 12,0 AP,0 % AP,99Zr,g,XR kb3,17.653,,,,0.327,24,5.8E-5,4
99,Y,39,60,0,,(5/2+),B-,100,,6971,12,1.484 S 7,1.484,1.02E+3 3,1.22 6,2.77E+3 20,0,11.3 6,0.61 3,3.38E+3 24,0,0,0,0,7.2E+3 3,6971 12,0 AP,0 % AP,99Zr,g,XR kb1,17.667,,,,0.63,5,1.12E-4,8
99,Y,39,60,0,,(5/2+),B-,100,,6971,12,1.484 S 7,1.484,1.02E+3 3,1.22 6,2.77E+3 20,0,11.3 6,0.61 3,3.38E+3 24,0,0,0,0,7.2E+3 3,6971 12,0 AP,0 % AP,99Zr,g,XR kb2,17.969,,,,0.129,9,2.32E-5,17
99,Y,39,60,0,,(5/2+),B-,100,,6971,12,1.484 S 7,1.484,1.02E+3 3,1.22 6,2.77E+3 20,0,11.3 6,0.61 3,3.38E+3 24,0,0,0,0,7.2E+3 3,6971 12,0 AP,0 % AP,99Zr,g,,46.1,2,,,0.042,14,2.0E-5,7
99,Y,39,60,0,,(5/2+),B-,100,,6971,12,1.484 S 7,1.484,1.02E+3 3,1.22 6,2.77E+3 20,0,11.3 6,0.61 3,3.38E+3 24,0,0,0,0,7.2E+3 3,6971 12,0 AP,0 % AP,99Zr,g,,53.3,1,,,1.13,19,6.0E-4,10
99,Y,39,60,0,,(5/2+),B-,100,,6971,12,1.484 S 7,1.484,1.02E+3 3,1.22 6,2.77E+3 20,0,11.3 6,0.61 3,3.38E+3 24,0,0,0,0,7.2E+3 3,6971 12,0 AP,0 % AP,99Zr,g,,64.4,1,,,0.089,19,5.8E-5,12
99,Y,39,60,0,,(5/2+),B-,100,,6971,12,1.484 S 7,1.484,1.02E+3 3,1.22 6,2.77E+3 20,0,11.3 6,0.61 3,3.38E+3 24,0,0,0,0,7.2E+3 3,6971 12,0 AP,0 % AP,99Zr,g,,66.6,1,,,0.26,5,1.7E-4,3
