A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
132,Cs,55,77,0.0,,2+,EC,98.13,9,2124.6,21,6.480 D 6,559872.0,681.5 4,22.5 3,0,0.829 19,2.5900 19,4.99 10,1370.4 24,0,0,0,0,2082.9 25,2085 3,0 AP,0 % AP,132Xe,g,XR l,4.11,,,,8.4,4,3.46E-4,18
132,Cs,55,77,0.0,,2+,EC,98.13,9,2124.6,21,6.480 D 6,559872.0,681.5 4,22.5 3,0,0.829 19,2.5900 19,4.99 10,1370.4 24,0,0,0,0,2082.9 25,2085 3,0 AP,0 % AP,132Xe,g,XR ka2,29.461,,,,21.1,5,0.00623,15
132,Cs,55,77,0.0,,2+,EC,98.13,9,2124.6,21,6.480 D 6,559872.0,681.5 4,22.5 3,0,0.829 19,2.5900 19,4.99 10,1370.4 24,0,0,0,0,2082.9 25,2085 3,0 AP,0 % AP,132Xe,g,XR ka1,29.782,,,,38.9,9,0.0116,3
132,Cs,55,77,0.0,,2+,EC,98.13,9,2124.6,21,6.480 D 6,559872.0,681.5 4,22.5 3,0,0.829 19,2.5900 19,4.99 10,1370.4 24,0,0,0,0,2082.9 25,2085 3,0 AP,0 % AP,132Xe,g,XR kb3,33.562,,,,3.64,8,0.00122,3
132,Cs,55,77,0.0,,2+,EC,98.13,9,2124.6,21,6.480 D 6,559872.0,681.5 4,22.5 3,0,0.829 19,2.5900 19,4.99 10,1370.4 24,0,0,0,0,2082.9 25,2085 3,0 AP,0 % AP,132Xe,g,XR kb1,33.624,,,,7.04,16,0.00237,5
132,Cs,55,77,0.0,,2+,EC,98.13,9,2124.6,21,6.480 D 6,559872.0,681.5 4,22.5 3,0,0.829 19,2.5900 19,4.99 10,1370.4 24,0,0,0,0,2082.9 25,2085 3,0 AP,0 % AP,132Xe,g,XR kb2,34.419,,,,2.13,5,7.33E-4,17
132,Cs,55,77,0.0,,2+,EC,98.13,9,2124.6,21,6.480 D 6,559872.0,681.5 4,22.5 3,0,0.829 19,2.5900 19,4.99 10,1370.4 24,0,0,0,0,2082.9 25,2085 3,0 AP,0 % AP,132Xe,g,,363.34,5,,,0.0683,20,2.48E-4,7
132,Cs,55,77,0.0,,2+,EC,98.13,9,2124.6,21,6.480 D 6,559872.0,681.5 4,22.5 3,0,0.829 19,2.5900 19,4.99 10,1370.4 24,0,0,0,0,2082.9 25,2085 3,0 AP,0 % AP,132Xe,g,,505.79,3,,,0.73,5,0.00370,25
132,Cs,55,77,0.0,,2+,EC,98.13,9,2124.6,21,6.480 D 6,559872.0,681.5 4,22.5 3,0,0.829 19,2.5900 19,4.99 10,1370.4 24,0,0,0,0,2082.9 25,2085 3,0 AP,0 % AP,132Xe,g,Annihil.,511.0,,,,0.814,18,,
132,Cs,55,77,0.0,,2+,EC,98.13,9,2124.6,21,6.480 D 6,559872.0,681.5 4,22.5 3,0,0.829 19,2.5900 19,4.99 10,1370.4 24,0,0,0,0,2082.9 25,2085 3,0 AP,0 % AP,132Xe,g,,630.19,2,,,0.95,3,0.00597,18
