A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,XR l,5.64,,,,2.03,12,1.14E-4,7
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,XR ka2,39.522,,,,3.39,19,0.00134,8
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,XR ka1,40.118,,,,6.1,3,0.00245,14
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,XR kb3,45.293,,,,0.61,3,2.75E-4,15
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,XR kb1,45.414,,,,1.18,7,5.3E-4,3
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,XR kb2,46.578,,,,0.388,22,1.81E-4,10
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,202.3,3,,,0.17,6,3.4E-4,12
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,213.5,3,,,0.12,6,2.6E-4,13
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,234.6,3,,,0.057,17,1.3E-4,4
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,354.4,3,,,0.14,5,5.0E-4,18
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,369.5,2,,,1.6,4,0.0059,15
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,382.9,2,,,3.0,7,0.011,3
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,384.5,2,,,5.6,13,0.022,5
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,394.0,2,,,9.0,,0.035,
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,395.6,2,,,1.6,4,0.0063,16
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,395.8,3,,,0.16,5,6.3E-4,20
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,433.9,2,,,0.57,14,0.0025,6
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,Annihil.,511.0,,,,173,9,,
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,593.1,2,,,3.0,7,0.018,4
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,594.7,2,,,0.41,10,0.0024,6
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,596.3,2,,,0.50,12,0.0030,7
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,597.9,2,,,1.22,29,0.0073,17
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,605.9,2,,,0.95,24,0.0058,15
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,606.0,4,,,0.31,8,0.0019,5
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,687.8,3,,,0.19,5,0.0013,3
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,699.0,2,,,0.19,5,0.0013,3
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,724.2,5,,,0.16,6,0.0012,4
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,764.9,5,,,0.22,10,0.0017,8
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,776.0,6,,,0.27,15,0.0021,12
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,799.6,6,,,0.27,9,0.0022,7
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,893.6,5,,,0.081,25,7.2E-4,22
141,Eu,63,78,0.0,,5/2+,EC,100,,6008,14,40.7 S 7,40.7,1.07E+3 5,4.89 16,0,1.91E+3 10,2.07 16,0.80 3,3.08E+3 13,0,0,0,0,6.06E+3 17,6008 14,0 AP,0 % AP,141Sm,g,,935.7,3,,,0.13,4,0.0012,4
