A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
148,Pr,59,89,76.8,2,4-,B-,64,10,4872,15,2.01 M 7,120.6,6.0E+2 6,1.03 10,1.60E+3 12,0,10.8 13,0.187 20,2.20E+3 17,0,0,0,0,4.40E+3 22,3.2E+3 5,-1.2E+3 5,-39 % 18,148Nd,g,XR l,5.23,,,,0.44,6,2.3E-5,3
148,Pr,59,89,76.8,2,4-,B-,64,10,4872,15,2.01 M 7,120.6,6.0E+2 6,1.03 10,1.60E+3 12,0,10.8 13,0.187 20,2.20E+3 17,0,0,0,0,4.40E+3 22,3.2E+3 5,-1.2E+3 5,-39 % 18,148Nd,g,XR ka2,36.847,,,,0.77,13,2.8E-4,5
148,Pr,59,89,76.8,2,4-,B-,64,10,4872,15,2.01 M 7,120.6,6.0E+2 6,1.03 10,1.60E+3 12,0,10.8 13,0.187 20,2.20E+3 17,0,0,0,0,4.40E+3 22,3.2E+3 5,-1.2E+3 5,-39 % 18,148Nd,g,XR ka1,37.361,,,,1.39,23,5.2E-4,9
148,Pr,59,89,76.8,2,4-,B-,64,10,4872,15,2.01 M 7,120.6,6.0E+2 6,1.03 10,1.60E+3 12,0,10.8 13,0.187 20,2.20E+3 17,0,0,0,0,4.40E+3 22,3.2E+3 5,-1.2E+3 5,-39 % 18,148Nd,g,XR kb3,42.166,,,,0.137,23,5.8E-5,10
148,Pr,59,89,76.8,2,4-,B-,64,10,4872,15,2.01 M 7,120.6,6.0E+2 6,1.03 10,1.60E+3 12,0,10.8 13,0.187 20,2.20E+3 17,0,0,0,0,4.40E+3 22,3.2E+3 5,-1.2E+3 5,-39 % 18,148Nd,g,XR kb1,42.272,,,,0.26,4,1.11E-4,19
148,Pr,59,89,76.8,2,4-,B-,64,10,4872,15,2.01 M 7,120.6,6.0E+2 6,1.03 10,1.60E+3 12,0,10.8 13,0.187 20,2.20E+3 17,0,0,0,0,4.40E+3 22,3.2E+3 5,-1.2E+3 5,-39 % 18,148Nd,g,XR kb2,43.335,,,,0.088,15,3.8E-5,6
148,Pr,59,89,76.8,2,4-,B-,64,10,4872,15,2.01 M 7,120.6,6.0E+2 6,1.03 10,1.60E+3 12,0,10.8 13,0.187 20,2.20E+3 17,0,0,0,0,4.40E+3 22,3.2E+3 5,-1.2E+3 5,-39 % 18,148Nd,g,,247.0,10,,,1.2,3,0.0028,6
148,Pr,59,89,76.8,2,4-,B-,64,10,4872,15,2.01 M 7,120.6,6.0E+2 6,1.03 10,1.60E+3 12,0,10.8 13,0.187 20,2.20E+3 17,0,0,0,0,4.40E+3 22,3.2E+3 5,-1.2E+3 5,-39 % 18,148Nd,g,,301.702,16,,,61,12,0.18,4
148,Pr,59,89,76.8,2,4-,B-,64,10,4872,15,2.01 M 7,120.6,6.0E+2 6,1.03 10,1.60E+3 12,0,10.8 13,0.187 20,2.20E+3 17,0,0,0,0,4.40E+3 22,3.2E+3 5,-1.2E+3 5,-39 % 18,148Nd,g,,450.8,3,,,32,6,0.14,3
148,Pr,59,89,76.8,2,4-,B-,64,10,4872,15,2.01 M 7,120.6,6.0E+2 6,1.03 10,1.60E+3 12,0,10.8 13,0.187 20,2.20E+3 17,0,0,0,0,4.40E+3 22,3.2E+3 5,-1.2E+3 5,-39 % 18,148Nd,g,,697.52,12,,,26,5,0.18,4
148,Pr,59,89,76.8,2,4-,B-,64,10,4872,15,2.01 M 7,120.6,6.0E+2 6,1.03 10,1.60E+3 12,0,10.8 13,0.187 20,2.20E+3 17,0,0,0,0,4.40E+3 22,3.2E+3 5,-1.2E+3 5,-39 % 18,148Nd,g,,935.0,6,,,1.02,19,0.0096,18
