A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,g,XR l,0.34,,,,1.3E-7,5,4.5E-13,17
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,g,XR ka2,3.688,,,,2.1E-6,4,7.9E-11,14
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,g,XR ka1,3.692,,,,4.2E-6,8,1.6E-10,3
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,g,XR kb1,4.013,,,,4.4E-7,8,1.8E-11,3
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,g,XR kb3,4.013,,,,2.2E-7,4,9.0E-12,16
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,g,,2023.0,,,,0.40,,0.0081,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,g,,2249,,,,1.5,5,0.035,10
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,g,,3585.0,,,,0.20,,0.0072,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,g,,4072,,,,0.20,,0.0081,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,g,,4272,,,,1.8,5,0.075,21
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,Auger L,0.31,,,,7.4E-5,12,2.3E-10,4
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,Auger K,3.3,,,,3.6E-5,6,1.19E-9,20
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE K,2018.9619,4,,,7.3E-6,,1.47E-7,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE L,2022.5623,4,,,6.2E-7,,1.26E-8,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE M,2023,,,,7.4E-8,,1.50E-9,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE N,2023,,,,4.20E-9,,8.5E-11,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE K,2244.9619,4,,,2.3E-5,7,5.3E-7,16
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE L,2248.5623,4,,,2.0E-6,6,4.5E-8,13
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE M,2249,,,,2.4E-7,7,5.3E-9,16
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE N,2249,,,,1.4E-8,4,3.0E-10,9
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE K,3580.9619,4,,,1.45E-6,,5.19E-8,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE L,3584.5623,4,,,1.24E-7,,4.44E-9,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE M,3585,,,,1.47E-8,,5.28E-10,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE N,3585,,,,8.40E-10,,3.01E-11,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE K,4067.9619,4,,,1.20E-6,,4.90E-8,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE L,4071.5623,4,,,1.028E-7,,4.19E-9,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE M,4072,,,,1.22E-8,,4.98E-10,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE N,4072,,,,6.96E-10,,2.83E-11,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE K,4267.9619,4,,,1.0E-5,3,4.2E-7,12
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE L,4271.5620,4,,,8.4E-7,24,3.6E-8,10
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE M,4272,,,,1.0E-7,3,4.3E-9,12
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,e,CE N,4272,,,,5.7E-9,16,2.4E-10,7
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,316,63,8.7E+2,15,0.050,10,1.6E-4,4
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,544,59,1.39E+3,13,0.100,20,5.4E-4,12
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,680,57,1.69E+3,12,0.100,20,6.8E-4,15
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,763,33,1.87E+3,7,0.2,,0.00153,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,965,54,2.30E+3,11,0.30,6,0.0029,6
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,1098,51,2.58E+3,11,1.00,20,0.0110,23
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,1217,48,2.83E+3,10,0.50,10,0.0061,12
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,1380,48,3.17E+3,10,0.30,20,0.004,3
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,1481,45,3.38E+3,9,0.30,10,0.0044,15
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,1564,42,3.55E+3,9,1.4,4,0.022,6
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,1631,42,3.69E+3,9,2.5,6,0.041,10
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,1738,40,3.91E+3,8,9.2,18,0.16,3
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,1816,37,4.07E+3,8,1.4,4,0.025,7
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,1918,37,4.28E+3,8,14,3,0.27,5
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,1986,38,4.42E+3,8,17.6,21,0.35,4
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,2074,38,4.60E+3,8,2.1,4,0.044,8
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,2093,36,4.64E+3,7,8.0,16,0.17,3
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,2396,36,5.26E+3,7,8.4,19,0.20,5
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,2455,36,5.38E+3,7,13,3,0.33,7
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,2597,35,5.67E+3,7,6.7,7,0.174,18
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,3101,35,6.70E+3,7,3.3,,0.1023,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,3199,35,6.90E+3,7,0.2,,0.00640,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,3438,35,7.39E+3,7,0.2,,0.00688,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,4206,35,8.95E+3,7,0.4,,0.01682,
49,K,19,30,0.0,,(3/2+),B-,100,,1.097E+4,7,1.26 S 5,1.26,133 23,2.6E-7 3,2.47E+3 12,0,0.00131 20,1.41E-6 21,2.94E+3 15,0,0,0,0,5.55E+3 19,1.097E+4 7,5.42E+3 21,49.4 % 19,49Ca,bm,,5199,35,1.097E+4,7,10,,0.520,
