A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
146,Pr,59,87,0.0,,(2-),B-,100,,4250,30,24.09 M 10,1445.4,980 21,0.234 9,1.40E+3 9,0,3.77 16,0.0417 18,2.02E+3 12,0,0,0,0,4.39E+3 15,4.25E+3 3,-1.4E+2 16,-3 % 4,146Nd,g,XR l,5.23,,,,0.096,6,5.0E-6,3
146,Pr,59,87,0.0,,(2-),B-,100,,4250,30,24.09 M 10,1445.4,980 21,0.234 9,1.40E+3 9,0,3.77 16,0.0417 18,2.02E+3 12,0,0,0,0,4.39E+3 15,4.25E+3 3,-1.4E+2 16,-3 % 4,146Nd,g,XR ka2,36.847,,,,0.175,11,6.4E-5,4
146,Pr,59,87,0.0,,(2-),B-,100,,4250,30,24.09 M 10,1445.4,980 21,0.234 9,1.40E+3 9,0,3.77 16,0.0417 18,2.02E+3 12,0,0,0,0,4.39E+3 15,4.25E+3 3,-1.4E+2 16,-3 % 4,146Nd,g,XR ka1,37.361,,,,0.315,19,1.18E-4,7
146,Pr,59,87,0.0,,(2-),B-,100,,4250,30,24.09 M 10,1445.4,980 21,0.234 9,1.40E+3 9,0,3.77 16,0.0417 18,2.02E+3 12,0,0,0,0,4.39E+3 15,4.25E+3 3,-1.4E+2 16,-3 % 4,146Nd,g,XR kb3,42.166,,,,0.0310,19,1.31E-5,8
146,Pr,59,87,0.0,,(2-),B-,100,,4250,30,24.09 M 10,1445.4,980 21,0.234 9,1.40E+3 9,0,3.77 16,0.0417 18,2.02E+3 12,0,0,0,0,4.39E+3 15,4.25E+3 3,-1.4E+2 16,-3 % 4,146Nd,g,XR kb1,42.272,,,,0.060,4,2.53E-5,16
146,Pr,59,87,0.0,,(2-),B-,100,,4250,30,24.09 M 10,1445.4,980 21,0.234 9,1.40E+3 9,0,3.77 16,0.0417 18,2.02E+3 12,0,0,0,0,4.39E+3 15,4.25E+3 3,-1.4E+2 16,-3 % 4,146Nd,g,XR kb2,43.335,,,,0.0199,12,8.6E-6,5
146,Pr,59,87,0.0,,(2-),B-,100,,4250,30,24.09 M 10,1445.4,980 21,0.234 9,1.40E+3 9,0,3.77 16,0.0417 18,2.02E+3 12,0,0,0,0,4.39E+3 15,4.25E+3 3,-1.4E+2 16,-3 % 4,146Nd,g,,146.4,5,,,0.043,5,6.3E-5,7
146,Pr,59,87,0.0,,(2-),B-,100,,4250,30,24.09 M 10,1445.4,980 21,0.234 9,1.40E+3 9,0,3.77 16,0.0417 18,2.02E+3 12,0,0,0,0,4.39E+3 15,4.25E+3 3,-1.4E+2 16,-3 % 4,146Nd,g,,191.2,8,,,0.015,7,2.8E-5,13
146,Pr,59,87,0.0,,(2-),B-,100,,4250,30,24.09 M 10,1445.4,980 21,0.234 9,1.40E+3 9,0,3.77 16,0.0417 18,2.02E+3 12,0,0,0,0,4.39E+3 15,4.25E+3 3,-1.4E+2 16,-3 % 4,146Nd,g,,446.4,10,,,0.074,10,3.3E-4,4
146,Pr,59,87,0.0,,(2-),B-,100,,4250,30,24.09 M 10,1445.4,980 21,0.234 9,1.40E+3 9,0,3.77 16,0.0417 18,2.02E+3 12,0,0,0,0,4.39E+3 15,4.25E+3 3,-1.4E+2 16,-3 % 4,146Nd,g,,453.86,5,,,46,3,0.210,14
146,Pr,59,87,0.0,,(2-),B-,100,,4250,30,24.09 M 10,1445.4,980 21,0.234 9,1.40E+3 9,0,3.77 16,0.0417 18,2.02E+3 12,0,0,0,0,4.39E+3 15,4.25E+3 3,-1.4E+2 16,-3 % 4,146Nd,g,,461.6,3,,,0.044,9,2.0E-4,4
146,Pr,59,87,0.0,,(2-),B-,100,,4250,30,24.09 M 10,1445.4,980 21,0.234 9,1.40E+3 9,0,3.77 16,0.0417 18,2.02E+3 12,0,0,0,0,4.39E+3 15,4.25E+3 3,-1.4E+2 16,-3 % 4,146Nd,g,,481.5,5,,,0.037,23,1.8E-4,11
146,Pr,59,87,0.0,,(2-),B-,100,,4250,30,24.09 M 10,1445.4,980 21,0.234 9,1.40E+3 9,0,3.77 16,0.0417 18,2.02E+3 12,0,0,0,0,4.39E+3 15,4.25E+3 3,-1.4E+2 16,-3 % 4,146Nd,g,,508.0,2,,,0.44,3,0.00226,15
146,Pr,59,87,0.0,,(2-),B-,100,,4250,30,24.09 M 10,1445.4,980 21,0.234 9,1.40E+3 9,0,3.77 16,0.0417 18,2.02E+3 12,0,0,0,0,4.39E+3 15,4.25E+3 3,-1.4E+2 16,-3 % 4,146Nd,g,,562.10,14,,,0.357,24,0.00200,13
146,Pr,59,87,0.0,,(2-),B-,100,,4250,30,24.09 M 10,1445.4,980 21,0.234 9,1.40E+3 9,0,3.77 16,0.0417 18,2.02E+3 12,0,0,0,0,4.39E+3 15,4.25E+3 3,-1.4E+2 16,-3 % 4,146Nd,g,,587.8,5,,,0.069,14,4.1E-4,8
