A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
156,Ho,67,89,0,,4-,EC,100,,5.05E+3,6,56 M 1,3360.0,1.49E+3 3,13.6 7,0,0,64 3,2.45 12,0,0,0,0,0,1.57E+3 3,5.05E+3 6,3.48E+3 7,69.0 % 16,156Dy,g,XR l,6.5,,,,8.3,6,5.4E-4,4
156,Ho,67,89,0,,4-,EC,100,,5.05E+3,6,56 M 1,3360.0,1.49E+3 3,13.6 7,0,0,64 3,2.45 12,0,0,0,0,0,1.57E+3 3,5.05E+3 6,3.48E+3 7,69.0 % 16,156Dy,g,XR ka2,45.208,,,,8.1,7,0.0037,3
156,Ho,67,89,0,,4-,EC,100,,5.05E+3,6,56 M 1,3360.0,1.49E+3 3,13.6 7,0,0,64 3,2.45 12,0,0,0,0,0,1.57E+3 3,5.05E+3 6,3.48E+3 7,69.0 % 16,156Dy,g,XR ka1,45.988,,,,14.4,13,0.0066,6
156,Ho,67,89,0,,4-,EC,100,,5.05E+3,6,56 M 1,3360.0,1.49E+3 3,13.6 7,0,0,64 3,2.45 12,0,0,0,0,0,1.57E+3 3,5.05E+3 6,3.48E+3 7,69.0 % 16,156Dy,g,XR kb3,51.947,,,,1.50,13,7.8E-4,7
156,Ho,67,89,0,,4-,EC,100,,5.05E+3,6,56 M 1,3360.0,1.49E+3 3,13.6 7,0,0,64 3,2.45 12,0,0,0,0,0,1.57E+3 3,5.05E+3 6,3.48E+3 7,69.0 % 16,156Dy,g,XR kb1,52.113,,,,2.9,3,0.00151,13
156,Ho,67,89,0,,4-,EC,100,,5.05E+3,6,56 M 1,3360.0,1.49E+3 3,13.6 7,0,0,64 3,2.45 12,0,0,0,0,0,1.57E+3 3,5.05E+3 6,3.48E+3 7,69.0 % 16,156Dy,g,XR kb2,53.476,,,,0.97,9,5.2E-4,5
156,Ho,67,89,0,,4-,EC,100,,5.05E+3,6,56 M 1,3360.0,1.49E+3 3,13.6 7,0,0,64 3,2.45 12,0,0,0,0,0,1.57E+3 3,5.05E+3 6,3.48E+3 7,69.0 % 16,156Dy,g,,61.7,,,,0.016,16,1.0E-5,10
156,Ho,67,89,0,,4-,EC,100,,5.05E+3,6,56 M 1,3360.0,1.49E+3 3,13.6 7,0,0,64 3,2.45 12,0,0,0,0,0,1.57E+3 3,5.05E+3 6,3.48E+3 7,69.0 % 16,156Dy,g,,80.2,,,,0.08,8,6.E-5,6
156,Ho,67,89,0,,4-,EC,100,,5.05E+3,6,56 M 1,3360.0,1.49E+3 3,13.6 7,0,0,64 3,2.45 12,0,0,0,0,0,1.57E+3 3,5.05E+3 6,3.48E+3 7,69.0 % 16,156Dy,g,,131.7,,,,0.021,21,3.E-5,3
156,Ho,67,89,0,,4-,EC,100,,5.05E+3,6,56 M 1,3360.0,1.49E+3 3,13.6 7,0,0,64 3,2.45 12,0,0,0,0,0,1.57E+3 3,5.05E+3 6,3.48E+3 7,69.0 % 16,156Dy,g,,137.80,10,,,52,5,0.072,7
