A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
152,Tb,65,87,501.74,19,8+,IT,78.9,6,,,4.2 M 1,252.0,235.1 19,37.3 13,0,0,121 3,7.07 24,0,0,0,0,0,401 4,396 3,-5 5,-1.3 % 13,152Tb,g,,6.1,,,,6.8,,4.2E-4,
152,Tb,65,87,501.74,19,8+,IT,78.9,6,,,4.2 M 1,252.0,235.1 19,37.3 13,0,0,121 3,7.07 24,0,0,0,0,0,401 4,396 3,-5 5,-1.3 % 13,152Tb,g,XR l,6.27,,,,23.1,13,0.00145,8
152,Tb,65,87,501.74,19,8+,IT,78.9,6,,,4.2 M 1,252.0,235.1 19,37.3 13,0,0,121 3,7.07 24,0,0,0,0,0,401 4,396 3,-5 5,-1.3 % 13,152Tb,g,XR ka2,43.744,,,,23.0,14,0.0100,6
152,Tb,65,87,501.74,19,8+,IT,78.9,6,,,4.2 M 1,252.0,235.1 19,37.3 13,0,0,121 3,7.07 24,0,0,0,0,0,401 4,396 3,-5 5,-1.3 % 13,152Tb,g,XR ka1,44.482,,,,40.9,25,0.0182,11
152,Tb,65,87,501.74,19,8+,IT,78.9,6,,,4.2 M 1,252.0,235.1 19,37.3 13,0,0,121 3,7.07 24,0,0,0,0,0,401 4,396 3,-5 5,-1.3 % 13,152Tb,g,,48.0,2,,,1.18,9,5.7E-4,4
152,Tb,65,87,501.74,19,8+,IT,78.9,6,,,4.2 M 1,252.0,235.1 19,37.3 13,0,0,121 3,7.07 24,0,0,0,0,0,401 4,396 3,-5 5,-1.3 % 13,152Tb,g,XR kb3,50.228,,,,4.2,3,0.00211,13
152,Tb,65,87,501.74,19,8+,IT,78.9,6,,,4.2 M 1,252.0,235.1 19,37.3 13,0,0,121 3,7.07 24,0,0,0,0,0,401 4,396 3,-5 5,-1.3 % 13,152Tb,g,XR kb1,50.384,,,,8.1,5,0.00409,25
152,Tb,65,87,501.74,19,8+,IT,78.9,6,,,4.2 M 1,252.0,235.1 19,37.3 13,0,0,121 3,7.07 24,0,0,0,0,0,401 4,396 3,-5 5,-1.3 % 13,152Tb,g,XR kb2,51.698,,,,2.71,16,0.00140,8
152,Tb,65,87,501.74,19,8+,IT,78.9,6,,,4.2 M 1,252.0,235.1 19,37.3 13,0,0,121 3,7.07 24,0,0,0,0,0,401 4,396 3,-5 5,-1.3 % 13,152Tb,g,,58.9,2,,,7.2,5,0.0043,3
152,Tb,65,87,501.74,19,8+,IT,78.9,6,,,4.2 M 1,252.0,235.1 19,37.3 13,0,0,121 3,7.07 24,0,0,0,0,0,401 4,396 3,-5 5,-1.3 % 13,152Tb,g,,65.0,3,,,0.185,12,1.21E-4,8
152,Tb,65,87,501.74,19,8+,IT,78.9,6,,,4.2 M 1,252.0,235.1 19,37.3 13,0,0,121 3,7.07 24,0,0,0,0,0,401 4,396 3,-5 5,-1.3 % 13,152Tb,g,,106.6,3,,,0.323,18,3.44E-4,19
152,Tb,65,87,501.74,19,8+,IT,78.9,6,,,4.2 M 1,252.0,235.1 19,37.3 13,0,0,121 3,7.07 24,0,0,0,0,0,401 4,396 3,-5 5,-1.3 % 13,152Tb,g,,159.59,10,,,16.6,8,0.0264,14
152,Tb,65,87,501.74,19,8+,IT,78.9,6,,,4.2 M 1,252.0,235.1 19,37.3 13,0,0,121 3,7.07 24,0,0,0,0,0,401 4,396 3,-5 5,-1.3 % 13,152Tb,g,,235.4,1,,,4.2,3,0.0100,7
