A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
248,Bk,97,151,0.0+X,,1(-),B-,70,5,860,20,23.7 H 2,85320.0,27 3,0.064 4,1.7E+2 4,0,0.298 23,0.0039 3,3.9E+2 9,0,0,0,0,5.9E+2 9,6.0E+2 5,0 AP,0 % AP,248Cf,g,XR l,15.7,,,,0.029,3,4.6E-6,4
248,Bk,97,151,0.0+X,,1(-),B-,70,5,860,20,23.7 H 2,85320.0,27 3,0.064 4,1.7E+2 4,0,0.298 23,0.0039 3,3.9E+2 9,0,0,0,0,5.9E+2 9,6.0E+2 5,0 AP,0 % AP,248Cf,g,XR ka2,109.831,,,,0.0155,16,1.70E-5,18
248,Bk,97,151,0.0+X,,1(-),B-,70,5,860,20,23.7 H 2,85320.0,27 3,0.064 4,1.7E+2 4,0,0.298 23,0.0039 3,3.9E+2 9,0,0,0,0,5.9E+2 9,6.0E+2 5,0 AP,0 % AP,248Cf,g,XR ka1,115.032,,,,0.0240,25,2.8E-5,3
248,Bk,97,151,0.0+X,,1(-),B-,70,5,860,20,23.7 H 2,85320.0,27 3,0.064 4,1.7E+2 4,0,0.298 23,0.0039 3,3.9E+2 9,0,0,0,0,5.9E+2 9,6.0E+2 5,0 AP,0 % AP,248Cf,g,XR kb3,128.594,,,,0.0031,3,4.0E-6,4
248,Bk,97,151,0.0+X,,1(-),B-,70,5,860,20,23.7 H 2,85320.0,27 3,0.064 4,1.7E+2 4,0,0.298 23,0.0039 3,3.9E+2 9,0,0,0,0,5.9E+2 9,6.0E+2 5,0 AP,0 % AP,248Cf,g,XR kb1,129.823,,,,0.0058,6,7.5E-6,8
248,Bk,97,151,0.0+X,,1(-),B-,70,5,860,20,23.7 H 2,85320.0,27 3,0.064 4,1.7E+2 4,0,0.298 23,0.0039 3,3.9E+2 9,0,0,0,0,5.9E+2 9,6.0E+2 5,0 AP,0 % AP,248Cf,g,XR kb2,133.483,,,,0.00230,24,3.1E-6,3
248,Bk,97,151,0.0+X,,1(-),B-,70,5,860,20,23.7 H 2,85320.0,27 3,0.064 4,1.7E+2 4,0,0.298 23,0.0039 3,3.9E+2 9,0,0,0,0,5.9E+2 9,6.0E+2 5,0 AP,0 % AP,248Cf,g,,550.7,1,,,5.0,5,0.027,3
248,Bk,97,151,0.0+X,,1(-),B-,70,5,860,20,23.7 H 2,85320.0,27 3,0.064 4,1.7E+2 4,0,0.298 23,0.0039 3,3.9E+2 9,0,0,0,0,5.9E+2 9,6.0E+2 5,0 AP,0 % AP,248Cf,e,Auger L,11.2,,,,0.0235,24,2.6E-6,3
248,Bk,97,151,0.0+X,,1(-),B-,70,5,860,20,23.7 H 2,85320.0,27 3,0.064 4,1.7E+2 4,0,0.298 23,0.0039 3,3.9E+2 9,0,0,0,0,5.9E+2 9,6.0E+2 5,0 AP,0 % AP,248Cf,e,Auger K,83.3,,,,0.0015,3,1.26E-6,22
248,Bk,97,151,0.0+X,,1(-),B-,70,5,860,20,23.7 H 2,85320.0,27 3,0.064 4,1.7E+2 4,0,0.298 23,0.0039 3,3.9E+2 9,0,0,0,0,5.9E+2 9,6.0E+2 5,0 AP,0 % AP,248Cf,e,CE K,415.73,11,,,0.054,5,2.24E-4,23
248,Bk,97,151,0.0+X,,1(-),B-,70,5,860,20,23.7 H 2,85320.0,27 3,0.064 4,1.7E+2 4,0,0.298 23,0.0039 3,3.9E+2 9,0,0,0,0,5.9E+2 9,6.0E+2 5,0 AP,0 % AP,248Cf,e,CE L,524.68,10,,,0.0104,11,5.5E-5,6
248,Bk,97,151,0.0+X,,1(-),B-,70,5,860,20,23.7 H 2,85320.0,27 3,0.064 4,1.7E+2 4,0,0.298 23,0.0039 3,3.9E+2 9,0,0,0,0,5.9E+2 9,6.0E+2 5,0 AP,0 % AP,248Cf,e,CE M,543.95,10,,,0.0025,3,1.37E-5,14
248,Bk,97,151,0.0+X,,1(-),B-,70,5,860,20,23.7 H 2,85320.0,27 3,0.064 4,1.7E+2 4,0,0.298 23,0.0039 3,3.9E+2 9,0,0,0,0,5.9E+2 9,6.0E+2 5,0 AP,0 % AP,248Cf,e,CE N,548.89,10,,,6.9E-4,7,3.8E-6,4
248,Bk,97,151,0.0+X,,1(-),B-,70,5,860,20,23.7 H 2,85320.0,27 3,0.064 4,1.7E+2 4,0,0.298 23,0.0039 3,3.9E+2 9,0,0,0,0,5.9E+2 9,6.0E+2 5,0 AP,0 % AP,248Cf,e,CE O,550.52,10,,,1.78E-4,18,9.8E-7,10
