A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,35.58,18,,,0,AP,0,AP
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,67.89,14,,,7.9,24,0.0054,17
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,93.89,8,,,13,4,0.013,4
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,103.4,2,,,1.0,3,1.0E-3,3
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,114.46,15,,,2.5,8,0.0029,9
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,150.15,10,,,18,6,0.027,8
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,186.15,15,,,3.7,12,0.0069,22
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,208.16,13,,,7.9,25,0.016,5
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,217.92,15,,,3.7,12,0.008,3
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,243.80,8,,,53,16,0.13,4
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,253.95,15,,,13,4,0.032,10
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,311.6,2,,,1.4,5,0.0045,16
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,404.2,2,,,0.6,3,0.0024,13
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,437.2,3,,,1.0,5,0.0044,21
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,498.4,6,,,0.8,5,0.004,3
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,655.1,3,,,1.9,7,0.012,5
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,804.5,3,,,2.0,8,0.016,6
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,850.4,2,,,3.6,12,0.030,10
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,1036.0,2,,,7.4,24,0.08,3
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,1104.0,2,,,10,3,0.11,4
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,1191.8,2,,,9,3,0.11,3
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,1378.1,3,,,3.4,14,0.047,19
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,1445.5,3,,,3.2,12,0.047,18
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,g,,1689.4,4,,,1.6,8,0.027,13
102,Sr,38,64,0.0,,0+,B-,100,,8810,70,69 MS 6,0.069,7.3E+2 8,0,3.6E+3 6,0,0,0,4.3E+3 7,0,0,0,0,8.6E+3 10,8.81E+3 7,0 AP,0 % AP,102Y,bm,,3240,386,7.12E+3,7,17,6,0.55,21
