A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,XR l,9.44,,,,0.36,3,3.4E-5,3
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,XR ka2,65.122,,,,0.246,24,1.60E-4,16
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,XR ka1,66.831,,,,0.42,4,2.8E-4,3
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,XR kb3,75.368,,,,0.050,5,3.8E-5,4
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,XR kb1,75.749,,,,0.096,9,7.3E-5,7
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,XR kb2,77.831,,,,0.034,3,2.7E-5,3
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,111.4,4,,,0.0017,6,1.9E-6,6
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,203.056,21,,,0.0052,7,1.06E-5,15
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,244.769,19,,,0.0086,12,2.1E-5,3
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,293.544,10,,,2.5,3,0.0073,10
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,300.751,10,,,0.35,5,0.00105,14
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,328.467,10,,,13.1,17,0.043,6
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,364.852,10,,,0.044,6,1.59E-4,21
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,418.27,7,,,7.9E-4,15,3.3E-6,6
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,482.823,13,,,0.046,6,2.2E-4,3
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,530.184,14,,,0.0170,22,9.0E-5,12
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,589.202,19,,,0.134,17,7.9E-4,10
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,594.288,10,,,0.066,9,3.9E-4,5
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,607.502,24,,,0.0048,11,2.9E-5,7
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,621.295,36,,,0.0109,18,6.8E-5,11
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,622.003,20,,,0.34,4,0.0021,3
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,645.169,10,,,1.18,15,0.0076,10
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,699.332,29,,,0.0047,6,3.3E-5,4
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,700.687,20,,,0.026,3,1.83E-4,24
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,810.569,18,,,0.0027,4,2.2E-5,3
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,857.224,14,,,0.0058,8,5.0E-5,7
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,859.396,25,,,0.00174,24,1.50E-5,21
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,889.986,10,,,0.053,7,4.7E-4,6
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,925.269,14,,,0.0141,18,1.31E-4,17
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,938.719,10,,,0.60,8,0.0056,7
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1000.173,10,,,0.047,6,4.7E-4,6
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1007.55,7,,,5.8E-4,10,5.8E-6,10
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1048.655,14,,,0.026,3,2.8E-4,4
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1104.073,10,,,0.028,4,3.1E-4,4
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1150.799,12,,,0.60,8,0.0069,9
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1156.48,4,,,0.0033,4,3.8E-5,5
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1175.377,10,,,0.059,8,6.9E-4,9
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1183.539,10,,,0.30,4,0.0035,5
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1186.408,26,,,0.0097,13,1.15E-4,15
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1218.813,10,,,0.057,7,6.9E-4,9
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1293.723,14,,,0.044,6,5.7E-4,7
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1308.304,40,,,0.00131,17,1.71E-5,23
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1342.204,10,,,0.040,5,5.3E-4,7
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1421.72,4,,,5.9E-4,8,8.4E-6,11
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1430.95,4,,,0.00119,20,1.7E-5,3
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1432.56,8,,,9.3E-4,13,1.33E-5,18
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1441.733,19,,,0.00161,21,2.3E-5,3
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1450.137,14,,,0.0020,3,2.9E-5,4
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1463.445,14,,,0.0060,8,8.7E-5,11
194,Ir,77,117,0.0,,1-,B-,100,,2228.3,13,19.18 H 3,69048.0,90 6,0.61 3,798 18,0,4.19 24,0.072 4,1.33E+3 3,0,0,0,0,2.23E+3 4,2228.3 13,0 AP,0 % AP,194Pt,g,,1468.910,10,,,0.186,24,0.0027,4
