A,Element,Z,N,Parent E(level),Uncertainty,JPi,Decay Mode,Decay Mode Value,Decay Mode Uncertainty,Q Value,Q Value Uncertainty,T1/2 (txt),T1/2 (sec),Gammas Balance,X-Rays Balance,B- Balance,B+ Balance,Conversion Electrons Balance,Auger Electrons Balance,Neutrinos Balance,Recoil Balance,Neutrons Balance, Protons Balance,Alphas Balance,Sum Balance,Q-effective Balance,Missing Energy Balance,Ratio Balance,Daughter,Radiation,Rad subtype,Rad Energy,Uncertainty, EP Energy,Uncertainty,Rad Intensity,Uncertainty,Dose,Uncertainty
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,XR l,2.17,,,,0.0710,19,1.54E-6,4
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,XR ka2,16.521,,,,0.381,11,6.29E-5,18
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,XR ka1,16.615,,,,0.727,22,1.21E-4,4
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,XR kb3,18.607,,,,0.0571,16,1.06E-5,3
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,XR kb1,18.623,,,,0.110,3,2.06E-5,6
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,XR kb2,18.952,,,,0.0251,7,4.75E-6,14
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,111.6,3,,,0.065,9,7.3E-5,10
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,182.9,5,,,0.032,7,5.8E-5,12
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,202.5,6,,,0.029,8,5.8E-5,17
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,218.9,2,,,0.168,19,3.7E-4,4
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,254.17,14,,,1.15,7,0.00291,19
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,272.40,16,,,0.23,3,6.3E-4,8
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,297.2,3,,,0.066,11,2.0E-4,3
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,305.1,9,,,0.028,19,9.E-5,6
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,330.43,19,,,0.143,15,4.7E-4,5
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,355.40,9,,,2.09,9,0.0074,3
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,400.42,16,,,0.245,16,9.8E-4,6
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,473.5,6,,,0.07,4,3.5E-4,18
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,507.64,8,,,5.03,19,0.0255,9
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,513.41,18,,,0.55,5,0.00282,24
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,558,1,,,0.028,19,1.6E-4,10
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,600.6,6,,,0.09,9,6.E-4,6
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,602.37,14,,,1.38,7,0.0083,4
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,690.52,16,,,0.183,18,0.00127,12
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,699.2,3,,,0.101,20,7.0E-4,14
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,703.76,5,,,1.01,5,0.0071,3
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,707.4,6,,,0.032,17,2.2E-4,12
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,743.36,3,,,93.09,,0.6920,
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,829.79,9,,,0.239,18,0.00199,15
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,854.89,8,,,0.357,22,0.00305,19
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,971.34,15,,,0.278,17,0.00270,16
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,1021.2,3,,,1.01,17,0.0104,17
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,1147.97,8,,,2.62,10,0.0300,12
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,1276.07,9,,,0.94,6,0.0120,7
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,1362.68,9,,,1.02,10,0.0140,14
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,1750.24,22,,,1.09,10,0.0191,18
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,g,,1851.61,9,,,0.31,3,0.0057,5
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,Auger L,2.15,,,,1.974,14,4.24E-5,3
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,Auger K,14.0,,,,0.433,8,6.06E-5,11
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE K,235.18,14,,,0.030,12,7.E-5,3
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE L,251.47,14,,,0.0037,16,9.E-6,4
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE M,253.70,14,,,7.E-4,3,1.7E-6,7
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE N,254.11,14,,,9.E-5,5,2.3E-7,12
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE K,336.41,9,,,0.019,5,6.5E-5,16
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE L,352.70,9,,,0.0023,6,8.1E-6,22
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE M,354.93,9,,,4.0E-4,13,1.4E-6,5
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE N,355.34,9,,,5.9E-5,17,2.1E-7,6
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE K,583.38,14,,,0.00277,16,1.62E-5,9
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE L,599.67,14,,,3.10E-4,18,1.86E-6,11
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE M,601.90,14,,,5.5E-5,3,3.28E-7,18
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE N,602.31,14,,,8.0E-6,4,4.8E-8,3
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE K,684.77,5,,,0.00143,7,9.8E-6,5
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE L,701.06,5,,,1.60E-4,8,1.12E-6,5
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE M,703.29,5,,,2.81E-5,14,1.98E-7,10
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE N,703.70,5,,,4.12E-6,20,2.90E-8,14
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE K,724.37,3,,,1.68,,0.01221,
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE L,740.66,3,,,0.221,,0.00163,
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE M,742.89,3,,,0.0394,,2.93E-4,
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE N,743.30,3,,,0.00572,,4.25E-5,
97,Zr,40,57,0.0,,1/2+,B-,100,,2659.0,18,16.749 H 8,60296.399999999994,851 3,0.221 4,705 3,0,14.38 3,0.1031 11,1090 6,0,0,0,0,2661 7,2659.0 18,0 AP,0 % AP,97Nb,e,CE K,835.90,8,,,1.33E-4,9,1.11E-6,7
